Tweet,sentiment
"rofl goin 4 real! bye bye!  Luv Ya Lots Every1!  XD bbl ~AmyHatesLife&amp;AmyWantz2Die~",4
" maybe i should plan for the family to go then. i have an assingment in Hong Kong then ",4
"Then they are clearly demented and shouldn't be trusted with money anway  xxx",4
"ah, okay ��I'll try using that instead ",4
"Happy birthday Lex's mum ",4
"Off to Sea World! ",4
"RB Hello from &amp; Hope you have a great day!  The Who � Squeeze Box ? ",4
"it's my half birthday ",4
"so......&quot;they sayin that i walk like a hustla....talk like a boss b!tch ...and i only puff the best DRO!&quot; - get it BIIIIITCH ",4
"Wow, watched her fiesta movement vid and looks (even more) amazing outside of the studio. Great video Alison  Enjoy Fiesta!",4
"Holy f n s i just hydroplaned at 72 mph ",4
"You LOOK HOTT darl'in ;) I don't know who you are ut thanks for tweet'in me ",4
"Best time of the day.....lunch! ",4
"Thats whats up  yeah I haven't chilled with them since I was like 7 lol! But theyre older than me by like 6-7 years",4
"lol  glad you added that    jk",4
"HAHA !  Soo freaking fuunny ! I always laugh when mom do that ! And she says : What are u laughing at ? xD",4
"I met some cute kids this weekend.  you do good work. ",4
"Thanks Glad you like it ",4
"Twittering is fun. ",4
"Sugar levels dropping... munchies setting in. Luckily I have a black chocolate Toblerone in the fridge ",4
"Mongo homework with my favorite 7th &amp; 10th graders, plus tweaking fabulous resources for our MK ladies ",4
"is watching the Boston marathon live via www.universalsports.com ",4
"get on GMAIL NOW PLEASE!  JP is on! hes been on for like 2 hours! AHHHH get on! ",4
"Watching the clownfish in marine. lala dee dum. wheres mollycool? oh ya being a doucheee ",4
"Sen Thai let me down when I took my parents there. The food was not great. My faves are still Manee Thai and Thai Kitchen. ",4
"So I would like to guess it's a cottonmouth. They're venomous, if I'm not mistaken. It's probably wrong, but it's fun to guess ",4
"secondhand serenade tomorrow! house of blues ",4
"Madonna can have whatever she wants...she is God ",4
"how'd u do that?  IM am almost at 900- and never ever thought I could get close..so Im happy..",4
"Thank you! I will check it out when I get home ",4
"I'am in love with Taylor Swift's &quot;Crazier&quot; and I think you should definitely do a cover of it, it'll be beautiful  &lt;3",4
"big hugs from me  xxx",4
"Good morning, have some food ",4
"that's what's important  coffee time! almost fell asleep on the keyboard, lol",4
"oh i must be up above the clouds today then  winter is creeping up on us....",4
"I love how they congratulate them after they &quot;lose all those inches&quot; ",4
"listening to the &quot;Forastiere&quot; live cd/dvd-box now! excellent stuff out on candyrat records ",4
"Thank you sir! ",4
"Great time at the NFG show. Didn't have to stop once on the drive home!!! ",4
"When it's gonna release? ",4
"I am a true believer in my ability to live up to my God given potential and be a successful, independent woman and mom! ",4
"Watching &quot;The Onion Movie&quot;. Pretty funny so far ",4
"Halloween Jack is awesome! Show's great so far! ",4
"haha I have it set so only 'Friends' can leave comments. It keeps out the spam. But you're welcome! ",4
"Watching the Tudors with my sister! ",4
"G'nite everyone! Hope everyone that celebrated 420 had a good one ",4
"-- wish i could come tuck you in  Que might get mad though ;-(",4
"LOVE your blog this is an amazing testimony 2 how we never know how we effect someones life! &amp; intermezzo is my fav spot 2 ",4
"thats awesome  I should be asleep, but Im late night tweeting again lol",4
"About to take a MUCH needed twitter break and get sleep ",4
"thank u! ",4
"av pic taken in lisbon - twas lovely ",4
"Freezing even though I have the heater on. Slept with the electric blanket last night. Have officially become total wuss. ",4
"got a new bigger chair.. nice! thanks daddy ",4
"Guess who's on twitter? ",4
"ME TOO!!!! ",4
"i haven't seen it yet either!  Will watch tomorrow!!!    probably will watch it twice by the end of the week!",4
"I like it! ",4
"is away to the germany film festival 2 nite  xoxoxox",4
"i got a B on my management final...   ",4
"Saving Shelter Pets Cancer Patient's Momma &amp; Puppies are SAFE!!  ",4
"when is your baby due? ",4
"Didn't THINK I'd have to worry about that one with you but sometimes you never know... ",4
"why a sad face dont be sad theres no reason for a sad face be happy be glad. . . . run around or jump scream out thing be happy ",4
"good to know... Just sent you a mail ",4
"I hope you enjoyed 420. ",4
"whatever! who is going to read this besides our random followers! we are not the celebs....well not yet ",4
"funny the way it is- dave matthews band new album released in tminus 42 days ",4
"bumped into Vickna &amp; Preethy at Koffee Klub Express for lunch - thx for the company ",4
"try this it only takes a minute ",4
"I'm glad I could help you remember! ",4
"its a fun entertaining night ",4
"About to sleep. Just got back from grocery shopping  I saw what's-his-face there !",4
"Hey everyone please follow ",4
"I hope they stick with the short matches.  Its a very refreshing feeling coming from the other Battlefield games.  Missions are awesome ",4
"Had a good time with the girls today ",4
"hehe .. some marketing genius shud get a sponsorship for and to go out for Coffee date ",4
"ahh...finally some peace &amp; quiet! the baby is asleep &amp; the hubby is working  time to catch up on my internet",4
"Just finished starting a couple of blogs - maturity clean and simple, - and straight project management - finally getting with the times ",4
"So its official. p-rock is the most adorable in the takes over the breaks over.  i love this video period. ",4
"HMMM... CANT REALLY EXPLAIN THE WAY I'M FEELIN RIGHT NOW, BUT ONE THINGS 4SURE, I'M  GETTIN AT LEAST 6 HOURS OF SLEEP! GNITE TWITT ",4
"April 20th 1/2a.m. I finished Boys Before Flowers :'( = 19?  I wonder how Stairway2Heaven will compare ",4
"Ha! I tell you the important stuff.  Thanks for shout out.",4
"at Red Rock every day? I was there today  The new Mozilla is 650 Castro, so will be there a lot soon. Let's meet up ",4
"This is what i call going to sleep early... before 3.00 AM. Goodnight twitterland! ",4
"COME TO CHICAGO!!! I miss u sooo much ",4
"iHub tweet tmstocks: TWEET - added 8-k as a new twitterpeep  : tmstocks ",4
"hello louie and christi! ",4
"Thanks to creature comforts and decor8 for the link&lt;3! ",4
" really?? surprising! ",4
"back to the old grind... hang on, i like my job ",4
"Oh and they also know I use my Gmail using too  I'm such a rebel!! ",4
"Watching Fam. Guy on Hulu. Lmfao, haha. About to sleep soon. ",4
"I'm happy you had a safe trip. ",4
"lakers all day everyday!!!!! ",4
"i'm recovering from 8 year heroin addiction... but still smoke spliff ",4
"thanks for the compliments. ",4
"Hey heidi I watched the hills tonight it was really good I luv the show so much ",4
"what up Tony? I don't have quite the followers you do ... YET! ",4
"just checkin this site out....its cute ",4
"Oh yes, the more experiences the better.  ",4
"ok i want to see a family matters reunion ! who's with me !? i miss steve urkel (jaleel white) ! ",4
"So now that I've made my mess, I can go to bed. ",4
"So...after the first coffee is okay? ",4
"Just set up this twitter thing on my cell ",4
"bone deeps out next year &amp; ? just scored a role on my favour?te tv show  but shhh, on the DL.",4
"Lily Allen - Friend of Mine  Dedicated to all my friends here, there, and elsewhere! ? ",4
"So cool! Can't wait to see you too ",4
"Just got back from the city, interviewing 'Stomp' was awesome! Getting ready to go back to the city now to go backstage ",4
" awww! ",4
"Lmaoooo nooooo don't be  I'm the nicest person on Twitter!  lol.",4
"yesterday was a busy day. today - even worse. at least i love my job ",4
"pssst, if you're going to SDSU, you gotta get a shoutout for meeee!  haha",4
"It's raining hard. And I'm loving it. ",4
"Thanks, though. ",4
"checking youtube ",4
"Happy Kartini Day! Does anyone still remember about Ibu Kartini? ",4
"Hey, you!!!     Still high...from all the good news??  ;)",4
"sweet dreams twitter ",4
"is she gonna drive a drill into my back ? ",4
"so nice to finally MEET u!  thanks for comin out!!!! i had fuuuunnnn!",4
"They didn't have a big ol' hole in the ozone layer as well.  Just sayin'...  ",4
"I love ONE TREE HILL!! It was so good tonight!!! ",4
" I've had a good day!",4
"i am sure i will fam  love new music like new clothes",4
"wasssssssssssupppp hot blondie? ",4
"wish i was a fly on the wall...haha only if you know what that means ",4
"Changes all the time but right now....My Life Would Suck Without You....my son likes it when I sing that. ",4
"Mixed Chicks ",4
"this is my 1OOth update on twitter  OoOh kayy I'm officially sLeep g e e nitee",4
"you watched 'whos line' too? that helping hands scene cracked me up ",4
"laughing at the fact that I am twittering. ",4
"g'night lady!  have a good one! /wave",4
"I'm always awake all night so u can always talk to me when u can't sleep ",4
"don't sweat the petty stuff... you're beautiful, some people are just shallow.... you have every reason to smile ",4
"Goodnight ",4
"fuck, my room is a mess! gonna turn off the computer and gonna take a shower ",4
"is that you? I recognize the corona light. ",4
"At night I have to tuck my dog under the covers so he's warm. He got a bad haircut and has no fur but I love him ",4
"Thanks for the add ",4
"hahaha! i love having conversations through updates. lol i'm bored right now. playing counterstrike ",4
"Unsuccessfully tried to get my friend's car key out of his ignition... ~M~ ",4
"I just want to watch and coo. ",4
"ok lah.. web designer.. half cooked.. hahaha.. learning to use joomla now..  btw.. have u heard of dot ws? mine is www.dennon.ws",4
"Aww shucks. Rt no no... you rule. big time. so thank you ",4
"demi PLEASE dont even listen to those haters. i think you have a great figure &amp; you dont have to change it a bit. stay the same ",4
"It feels so good to get up early and then realise you can go back to bed and sleep, or go on iPod and tweet ",4
"Nice pic, great pose. ",4
"I'm up, going to get a bath, being a nail model at 9am. ",4
"WOW UR JUS DOIN IT ALL!!! ;) that sounds so excitin! ",4
"is wrapping up the day and ready for the weekend ",4
"living vicariously through your tweets at the moment. so much fun to watch. ",4
"Super excited about working so much. I'll be getting a fancy new XBOX360 soon. Oh how I missed LIVE. ",4
"LOL! Hopefully, your ship comes in soon. ",4
"just discovered how stupid our IT department is ",4
"Hello there! ",4
"Just saw &quot;Thor's Chariot&quot; ... brings back memories ... its been a long time ",4
"just eatin 1?  That's great willpower!  &quot;One's to much if a Baker's Dozens' not enough&quot; ",4
" - YOU truly are better than chocolate! ",4
"Lying in bed , talking to the love of my life ",4
"thank you!  ",4
"Go you!  Only 11 more days to go. Have you tried doing doubles?",4
"Happily working on OSS project w/ smart people from several companies who work on OSS for a living. ",4
"Bahahaha. Perks of being your own boss - day off pls! ",4
" back to you! ",4
"- Great job with not smoking! I'm rooting for you! ",4
"Hey buddy, how does 3pm sound to take Tuesday from Tentative to Tangible? ",4
"domain + GoogleApps4Domains so they get Gmail powered email ",4
"shiri appleby, isn't she so pretty? i just feel like staring her face...  (oops, pls don't tell my gf...)",4
"Going to bed. Goodnight guys ",4
"want grant to find me on here!!! ",4
"of yours and go show the world the real and amazing you. Btw I can't wait till you come to Portland Oregon!! ",4
"Thanks for the follow! I appreciate it ",4
"   can yall see this? lemmme kno if it works! ",4
"okey, awesome. 'cause it comes out tomorrow, so if you guys have it- i'll come visit  what time you working? 4-close, like usual?",4
"Now trying out the new iPlayer Desktop. The BBC seem to have got this iPlayer thing pretty spot on. Now please, a version for my PS3 ",4
"will chat about it shortly.. ",4
"hey beeeeyotcch!!! i miss ur ass!?! what r u doin for ur bday??? let's go happy hour after I get off school ",4
"Going to sleep. A lot of stuff happened today. Too much for one day acutally. Whatever. Goodnight ",4
"YAY!! thats so wonderful! Congrats! ",4
"that name is so cute, hope to see a picture soon!!!!!! ",4
"the right song to start a day  Cypress Hill � Hits from the bong  ? ",4
"Zangief is one of the strongest characters in the game if you know how to use him properly ",4
"holy fuck for the first time i think in my whole life, its still the holidays for my birthday. omg. ",4
" read my replies?",4
"session support done and got some Linq stuff figured out too... heading home. yeah! ",4
"Good night ",4
"work then a little more work ... after that maybe more work ... and a little more work after that  ... but alls good ",4
"Wow, congrats! Means I should buy my LA ticket asap, huh? ",4
"View my new twitter bg   ",4
"why is that? ",4
"I must be one of the very few that hasn't seen any of the Bourne movies, so I picked up the 3 DVD box set for AU$34 dollars today ",4
"i promise i will tell ya on thursday ",4
"Taxi for one! ",4
"have all a's b's c's and 1 d  not going to schoolio tomorrow john broke up witt chey  hehe this day just keeps getting better happy 420",4
"its silly, so cheer up your a perfect size, you dont need to change to how other people think you should be  random comment :L",4
"Listening to some music ",4
"almost 1am ",4
"- good job guys!!! im really impressed with the album name! smart boys  i love u all! xoxo",4
"hopefully ",4
"working... excitedly ",4
"definitely! and nope! I havent. should I?! ",4
"Its only magic if they are right ",4
"im awesome ",4
"goodnight, talk to you all tomorrow ",4
"Hahaha thats hella funny girl ",4
"Don't mention it. It's my thing ",4
"it's so hot! I guess I'm gonna have to have an ice cream before I knock out  Lol Back to work tomorrow!",4
"come to SF and do a showw!  I saw MAH in San Jose, you guys were hella legit ",4
"i got a whoopycushion and i make squeeky farty noises every time this dude Andrew talks  it makes me giggle every single time!",4
"Going to church with Brittany tonight ",4
"...Or just come to Madison &amp; do it. I'm sure Madison would look better set to music than Homewood. ",4
" when are you coming back to australia ",4
"MS Marketing.  Time to take a break.  ",4
"the best parts of life are the people you let in it ",4
"I'm tiyaaaad. G'night twatter. Filipino Heritage Night tomorrow ",4
"I was pulling your leg! Thinking of Kerry ",4
"thinks that enough tweaking the twitter home page....might be too David Salle. ",4
"glad to hear that ",4
"That's hilarious! I'll have to try it out. ",4
"Oooh, it's raining again  I love you, GOD!",4
"Work was fun. More fun than I expected. ",4
"   You're soooo good!  It's gonna b yummy!!  Thx bunches!!!!",4
"Lovely.  Our youngest was most excited about the first day of wearing the school summer dress.",4
"Just finished cleaning my fan... Now i can use it ",4
"Sorry sa late reply  Yeah, Uhhh editor paid for it )",4
"New shoes, thanks for the blister on by little toe. It makes work THAT much more enjoyable. ",4
"Your list will grow over time, no worries.  Better to have a few good friends than a million strangers.  Night!",4
"so im home...gonna get sum things tomorrow..gonna see grandma the nxt day and the nxt im gonna hang out with Jay  funn!",4
"Oh yeah.Tons of fun.I'm leaving directly from karaoke for that long ass boring drive.Oh wells,I'm going to have a great weekend ",4
"procrastinating alot of stuff...but its fine...summer in one week ",4
"I just completely rearranged my schedule for next semester...I hope that was a good idea!  At least I have Fridays off!! ",4
"Still up. Talking to Russel. ",4
" hope you all had a great trip to America and that we treated you well.   .! Blessed day!---LTIM Youth",4
"how are those cycles coming along? ",4
"always make a wish 11:11  it's good luck",4
"you should add me on facebook  judea 'Juju' dea",4
"hey thnx for the wishes on me going indie the other day. the breathing will soon turn into huffing-puffing for clients ",4
"I dont know my dear ",4
"Me too, boo. I was just thinking the same thing. You can call me ",4
"SO DON'T DO IT ",4
"Dont get me wrong. I LOVE THE I think I wouldve fit in better in the n ",4
"Morning all - VM Ware now running in Unity mode with XP which is pretty kool  HCI with BTEC 2nd Yr this am then with the twins from 3 ",4
"turn that frown upside down ",4
"Just bookmarked your site because I won't find cards like that anywhere. Thanks you for sharing such beauty.  ",4
"what a trooper! In this heat the only thing I ran for was cover hehe blasted the AC and worked on side projects til sundown ",4
"Morning imaginary friends... morning to you to twitter ",4
"aww i just saw your replyyyyy from yesterday... haha i love you toooo  xxx",4
"i have, thanks ",4
"finally we reunite on the field! this is my first twitter message, feel very special haha ",4
"No I didn't know, but I'm in Brisbane not Sydney ",4
"sure is ;) im just gonna right click save that photo ",4
"looks good!I like it! ",4
"Window shopping on the internets ",4
"i love that song too ",4
"Ah girl, you missed a good game! Don't worry many good games to come! ",4
"ur jokes are sily!...Aww im having such a bad day.. A Tweet from you would make me smile!!  -MandiCandyPants",4
"Seems like it is Photo day !!  .... my turn ... hehe",4
"FL1 are trying to get access to my page and when they do, they can create my life ",4
"OK, I just wasn't ready to show everybody yet! My hormone pills, really do seem to be doing the trick though! ",4
"hey arden, alpha,my fellow thomasian or whatever!thanks for letting me follow your tweet!good luck man! ",4
"borning classes tend to be intersting ",4
"That's it.  I'm having Yofruit tomorrow. ",4
"going to bed, night night everybody ",4
"Thank you   &amp; I know - i can hardly wait! ",4
"waiting for the weekends.......................waitiing for my convocation ..................'ve been waitiing ",4
"Hehe...??????? ...I was really nervous. I found our first conversation fun. ",4
": Just got my personalised plates in the mail for my Alfa 33!! Super stoked ",4
"okay you caught me! The first time in forever that the trusty ol' iPhone has messed up on me.  haha",4
"wellll...... you can still call me and i will probably talk but i cant promise i will remember what i say ",4
"I read the sign at the bowling alley! it said something about dollar bowling on thursdays...SAY WHAT!?!? ",4
"srsly! hehe. supernews rcks ",4
"I feel like asking you what you do was an extremely stupid question since I re-read your first response..lol. oops! haha ",4
"That is so Stylish! Let your wife know how talented she is. Vader would kill me if I dressed him in anything. He is a Boxer-Pit ",4
"i would say no anyway. Take a mental health day  I'm tempted but we are so busy at work.",4
"Mo, omg yay!!!! ))) i cant wait to see it! I bet its wayyy sexyfine ",4
"in either case I appreciate the reduction in spam that I receive. ",4
"THE OFFICE marathon... who wants to join? Text ",4
"ah I know I love that!! So awesome ",4
"2am almost bored. cant sleep. oh gosh i need to take some sleep pills or something this is nuts. salana u still owe me a phone call lol ",4
"they also have a green curry paste in the same brand - good GF thai ",4
"Realised something last night. Good? It is to me ",4
"Wonderful! You are good parents!  ",4
"shopping ",4
"Bonding with my Cousins.  Ohh, Summer is already over! Raindrops are comiiinq.. Grab your umbries and enjoy the rainy-o!",4
"love the lensbaby images up on your blog! ",4
"Heading off to bed... Goodnight peeps ",4
"Good one. I'll write that on my list of the four times ben's been witty. ",4
"probably what happened  now all I have to do is get twitter to verify, just sent the code now, oh well, I'm happy ",4
"still up. talking to russel.  i'm really exhausted though.",4
"no school at Tuesdays ",4
"Good morning   The sun is shining and my head is still killing me ",4
" and im in love with you ",4
"If you can Copy Cut &amp; Paste then come make some easy money with us Happy Days ",4
"Shall hope (and plan) for May 16th then. And never fear, I shall pick up the slack when it comes to shots. ",4
"my nieces and nephews inspire me to be the best i can be! I want them to be proud to call me Auntie ",4
"hi hi ",4
"u guys looked amazing!!!  i wish i was there",4
"Okay folks, time for bed........again.... Have a great night ",4
"tomorrow is the day.. ",4
"Hey, I'm a Night Owl...not to be confused with THE Nite Owl...I often start movies this late, umm, early! ",4
"hahahaha.........I love you!    It's cool!  I've have audio notes.  I don't need to do anything put on my headphones!",4
"- hey whiteboy  haha",4
"well of to bed, i have to wake up at 6 Aghhh, kill me now and bring me back to life around 12ish ",4
"Sick and stuck w a lot of work but happy!! Love is the best medicine ",4
"is hoping Marley won't tear the bedroom apart...yesterday she she ate my mobile phone charger... ",4
"What happened?  Where you trying to run away from him?  I hope you are ok.",4
"my last point of the night. I promise  Obama may &quot;self identify&quot; as black, but that still doesn't erase his whiteness.",4
"Thanks! Not that I did anything to contribute to him, but I'm super excited to meet him nontheless ",4
"haha. enjoying it for sure. How bout you? Btw, the brownies I made were amaaazing! We'll have to bake together sometime. ",4
" You know I'm totally there! haha ",4
"wrapping and drawing something for someone who is adopting some of my peeps ",4
"and have a safe flight too  I would so rather be flying at this point.",4
"Welcoming a new addition to the family  a 4yr old Reg. Paint Mare Bikinis N Flipflops aka Penelope!!",4
"Wow... Good job britney. Although i think u could have sang the slow song live hahaha!  Gooood show ",4
"Good morning ",4
"is laughing at herself... that's a good thing, right? ",4
"you can do it!  law school is much worse silly! Good luck on finals!",4
"Good morning ",4
"Buying a new one this year, so I didn't invest on the Leopard. meh! Web or Destroy Twitter does the trick. Plus I have my iPhone ",4
"Ill send you an email about it all tonight - and if you wanted to be involved we would love to have you on board ",4
"Oh, you're sweet. But, it's a sequel! So that's lots of reading! ",4
"F FOR FANTASTIC! I GOT AN A ON MY EPI EXAM THAT I TOOK LAST WEEK!!! *cabbage patch* The hard work is paying off ",4
"i totally agree with u tht the vfactory boys should come out to aus. jared mustve been in a replying moodcoz he did to me 2 ",4
"we'll meet up in may  how's that?",4
"Am feeling grand hun just a wee bit tired though lmao . Today is gonna be nice blue skes warm sun   I love it xx",4
"I'm good, thanks so much for asking. I turned a corner Sunday night. Almost back to normal! ",4
"It's only a standard PC with heaps of Hard Drives. ",4
"Thanks. It needs some work, but I was too sick of looking at it to worry with it anymore. ",4
"did you just jailbreak you iPhone? ",4
"wahoo!  paper for week 4 is done.  one more individual paper for week 5 and team paper for week 6 and then life will be great! ",4
"own life that is seperate from yours, ive just been feeling alone and conflicted with myself but ill pull through lol ",4
"great idea tony - i'll suggest it tomorrow ",4
"Thanks. ",4
"good morning world ",4
"I'm setting up my very own easel, eeee. I've never owned one before. ",4
"Communication is the key to everything ",4
"dont grab all of our bandwidth!! ",4
"arianne, find me a torrent for gg ep 21 please  i'm scared to download something fake LOL",4
"You nailed that chacha!!   It was my fav dance of the night!",4
"Hey SCENEKIDS, i just saw the youtube video on th 3 New Zealanders that got a phone call from Ellen :o you guys are so lucky, good luck ",4
"yippie! i'm so excited for the seminar on April 24th! I hope I could come there. see you around, Pastor! ",4
"- i love you! you'll always be my role model what ever happens im always behind you  xox (THIS MADE ...",4
"hey! Did u get my email about calling Minnie. She has a friend who also may want to sell it. ",4
"Really wants to see the hannah montana movie! The cowboy is super cute ",4
"goodnight twitterverse ",4
"3 hours!? O and Hai again Nick ",4
"officially finished 1st year of university and i'm home for the summerrrr! ",4
"Out all day riding on this fine 420, come home and find lots of sales for various items.  what a nice ending to a great day! ",4
"Good Morning, hopefully email will be back up for you soon  Have a Great Day!",4
"lol leave it it's authentic ",4
"thanks for the bday wishes and the warm welcome!  ",4
"On the way back from Dave Matthews. ",4
"Everyone should.  ",4
"enjoyed Heroes and won the first softball game with her fellow coyotes ",4
"Hell yes!!  DK's are the shizz!!!  I love mine, he's a better tank at level 70 than my Fury Warrior is at level 79.  ",4
"Goodnight ",4
"No worries  Have you received any feedback on the presentations? I'm interested in reception to my slides/crib",4
"I'll do it right now ",4
"I've been watching a lot of Arrested lately.  LOVE it! ",4
"Tim just called to find out who left on I Love Money 2.  TOOO cute.  I r smitten. ",4
"maybe you could host a cooking show, the food is lookin great ",4
"replied to ur mail ",4
"is going to be on her way home soon to wonderful boyfriend and her besties!!! ",4
"- best wishes to your wife, hope it all goes well ",4
"Goodnight, Tweeps!  Change nothing about yourselves... ",4
"Hey hey...unit is progressing nicely . Building &amp; Pest locked in for thursday. Finance underway...will confirm in 13 days ",4
"I have to go now.Have the grueling task of ironing and selecting what i am going to be wearing ",4
"wow, that's a lot of pressure! but yes, I think it would be fun.  &amp; Thank you for that compliment! That was very sweet of you ",4
"reading twitter updates work  = i'm bored",4
"My greeting cards are farking crazy!  ",4
"got my new phone! Mad shopping spree today ",4
"off to work then shopping and coffee with Julie ",4
"marcus coudl have ruined the day with his irresitable cravings. damn. hello plano popo ",4
"Yeahh!! ",4
"I did it. Thank you Keisha and Happy Birthday to you darling. Rest assured, I'll be bugging you later... ",4
"Awww thanks! What gorgeous music ~ I haven't heard them before! ",4
"yay! twitterfeed is working now ",4
"it's sunny outside &amp; sleepy in my head, think there's a song in there somewhere....have a good day ya' all ",4
"On my way home, see you soon. ",4
"You got facebook? Come join up!  x",4
"bed, up early to read my world art book, class 12 to 6 at FIDM then off to Apple ",4
" Wowza - way to go, Steve!  Quality speaks for itself.  ",4
"Good morning y'all ",4
"Have you read/ seen The Pillowman? the story of the little jesus girl is just about that...horrifying what we might do to jesus2 ",4
"Kels &quot; I can fly&quot; have I ever mentioned I love vh1 soul! ",4
"You got facebook? Come join up!  x",4
"...the therapeutic use of laughter.  hope you don't mind me following you on twitter. (I don't know anyone on here) havaniceday",4
"- Okay.. I don�t play Warcraft!  I only play GTA.. 8-)",4
"I sleep so much yet I'm always still so tired. Good thing I can sleep late again tomorrow! ",4
"nice  ur wise debby haha",4
"ok, i'll see if i can enter from my laptop, i don't have warcraft here , soooo i'll see if i can find u ",4
"yeah. And joe was busy molesting my arm. I was preoccupied with those molestations n my quickie w jon. ",4
"Listening to a podcast.  What are you up to??",4
"Goood workout man   &gt;:KatiePan:&lt;",4
"Ah okay. So I wasn't too far off the mark after all. CMS/social is getting to be quite the crowded market ",4
"me too lease is almost pau ",4
"that means twittercounter is struggling to measure ",4
"bedtime :] senior week starts Thursday!!! ",4
"Goodnight, sleep tight, don't let the bed bugs bite! ",4
"Revenge of the Nerds is on Hulu!  Filmed at my (eventual) alma mater.  ",4
"I didn't like Top Gun at all. Talk about a pretentious piece of crap. That was only Tom Cruise's part too! ",4
"awe  too bad i was watching this crazy magic show lol",4
" haha i have no constant entertainment though. nothing to do between twittering. everything is dead.",4
"U may want to follow A milk link. ",4
"The beauty of sales is they convince customers that it can be used ",4
" elise and melanie are the SHIZ,",4
"How joyful! ",4
"i get to get up and do yoga tomorrow!   im really excited! i love yoga so much!",4
"Has had a long day and is going to bed.  Night all ",4
"hey Ed, you can't evangelise the thing and then get annoyed when everyone starts using it. ",4
"goddddddd. school is not coooool. hey it rhymes too. lol ",4
"managed to clean out all the viruses and spyware in Jennifer's system... cool! ",4
"It's okay 'cause I can't hear it  and hells no a video",4
"sleep time...picking up my college graduation cap and gown tomorrow! ah it's almost here ",4
"listening to: Carl B feat Elsa Hill - Underneath the sky   ch00n ",4
"I thought you were going to be there?? You finally left the US? ",4
"you see, it is not just soccer! ",4
"Think this is going to be a fantastic day. It's had a great start so far! *dances around* ",4
"ill be 14 in 3 more days ",4
"watchin it now ",4
"- some of my fav ladies ",4
"Macurial development officially started!  What's Macurial you ask? Well, it's a Mercurial GUI for the Mac. More to come!",4
"finished my paper. score! off to get some well deserved sleep!  night night everyone",4
"Make that 0 Attack Day ",4
"Oh my god!. The Wire is awesome. already saw season 1-4... almost over!! YAY ",4
"Just a little poem for you late night tweeters. Enjoy. G'night. Smooches to you all! ",4
"Going to sleeeeeeep. Robin Thicke playlist in the earphones. Thanks for reminding me ",4
"ahhhh this is complicated. oh well, I don't need followers hahaha. I don't Tweet about anything important anyway ",4
"on the air, www.KVRX.org or 91.7 fm in Austin. PLEDGE DRIVE! Please make a donation ",4
"Let me know when/where you open your tea house. ",4
"well they made u n u came out just fine   ...but im blk n cuban",4
"Its a great song ",4
"&quot;You are beautiful no matter what they say&quot; ",4
"I had the same problem... I am so glad you are here my Twittering friend! That sounds just wrong somehow. ",4
"u should have used a straw. ",4
"that is weird....that just makes you think what he has done with feet ",4
"dang! But that might be for a while. Don't they have twitter  lol that way we could plan a meeting!",4
"Looks delicious  - [Re:] ",4
"ESHAAAYS FELLOW TWITTERLY WINKS ",4
"is watching Centre Stage ",4
"that's it for me, i'm fading fast! g'nite, chick! ",4
"Enjoy  Just think of how many speed cameras there'll be on that trip!",4
"Hey! I sent you a request on fb ",4
"Bought a house!!! Yay ",4
"going to bed gotta get up early going to the aquarium ",4
"How can I have the darkest room in the house and its still hot? Many birthdays tomorrow YAY ",4
"just got home. gasp! only a week left of holidays; COME BACK!  i hate it when time flies by... *sigh",4
"Setting up my company's software on my computer for testing purposes, adding Hogwarts subjects as classes ",4
"We'll all be watching. You'll do great ",4
"its alex you got some new faces ",4
"Thank you!  I feel a lot better just having my feelings legitimized and help coming my way. ",4
"aww they're cute  awwsome bunnies live in trees~",4
"in my POLYVORE mode agen.check out some of my creations ",4
"no buts. and i think swing dancing should be on our list when we do. and thanks ",4
"Don't worry RCB, we will comeback strong in next matches - Cheerup ",4
"Sometimes I should listen to my own advice. After all, it's just a job. ",4
"so i guess i know what should make her at least get me ome respect from her ",4
"lol still not sure yet, maybe edinburgh or aussie. Wouldn't it be awesome if we were all there together though? ",4
"Deff keep doing your thing!! i like ",4
"Hey come to Chicago and do somethin like this Nick! For real! And u can stay at my place ",4
"please do! ",4
"were you watching Countdown too? ",4
"Shouldn't it be '*an* SQL query'? But that's a great one! ",4
"Trying out twit.. ",4
"Off to get the train to work, really looking forward to today. Studio practical, social media for musicians and a bass masterclass ",4
"hey!!! I didnt mean to leave you hangin...rehearsal  im up tho...u?",4
"fresh prince of bel air reruns ",4
"I'm going to put a lot of thought into who I choose. I don't wanna fail my 1st ",4
"&quot;Oldtimers, weekends, and airplane landings are alike. If you can walk away from them, they're successful&quot; - Casey Stengel Morning all! ",4
"Sweet! I love AOL Radio.  It's called The Shamans Brew, it's a cast by Marcus Leader.",4
"study night with the girls...yes, we are still up ",4
"nice tweet... now I'm following you! ",4
"Its sunny again.  shorts?! :p",4
"I say demolish memorial coliseum. RE:slow city gov't, maybe they could practice by renaming NE 42nd to Douglas Adams blvd! ",4
"yeah me too  I like illustrating, but I'm slow! It'll take me a couple of hours to do something a real artist does in minutes.",4
"Demi!  Come to The Rescue! with Invisible Children. 4/25/09. therescue.invisiblechildren.com",4
"slept in this morning  11 hours of sleep! thats gotta be a personal record!",4
"haha thanks . It awesomeee two ! ",4
"i had no idea until yesterday ",4
